ts_s,temp_C_raw,temp_C_filt,moist_pct_raw,moist_pct_filt,press_kPa_raw,press_kPa_filt,vib_raw,vib_filt,fsm_state,heater_en,fan_pwm,valve,alarms_mask,fifo_occ
133.4,45.203125,45.2265625,20.703125,25.95703125,113.00390625,111.07421875,4.15625,3.91796875,2,1,200,1,0x0000,256
133.5,45.4609375,45.24609375,20.515625,25.81640625,112.92578125,111.0703125,4.1796875,3.92578125,2,1,200,1,0x0000,256
133.6,45.1796875,45.25,20.65234375,24.578125,113.2109375,111.6015625,4.22265625,3.9921875,2,1,200,0,0x0000,256
133.7,45.109375,45.23828125,31.28125,24.6015625,109.09375,111.59375,3.66796875,3.98828125,2,1,200,0,0x0000,256
133.8,45.328125,45.28515625,31.2578125,24.6484375,109.171875,111.59765625,3.64453125,3.984375,2,1,200,0,0x0000,256
133.9,45.03515625,45.25390625,31.21875,24.6796875,109.0859375,111.60546875,3.65625,3.9765625,2,1,200,0,0x0000,256
134.0,45.23046875,45.25390625,30.73046875,25.91015625,109.0,111.0859375,3.65234375,3.9140625,2,1,200,1,0x0000,256
134.1,45.2265625,45.21875,20.9921875,25.91796875,113.078125,111.0703125,4.19140625,3.91796875,2,1,200,1,0x0000,256
134.2,45.296875,45.23046875,20.875,25.9375,113.0078125,111.0703125,4.1796875,3.921875,2,1,200,1,0x0000,256
134.3,45.2421875,45.203125,20.6015625,25.94921875,113.08203125,111.08984375,4.28125,3.93359375,2,1,200,1,0x0000,256
134.4,45.14453125,45.19921875,20.86328125,25.9765625,112.8671875,111.046875,4.22265625,3.93359375,2,1,200,1,0x0000,256
134.5,45.03515625,45.19140625,21.3984375,24.7421875,113.03125,111.5390625,4.15234375,3.99609375,2,1,200,0,0x0000,256
134.6,45.0859375,45.16015625,31.09765625,24.71875,109.02734375,111.51953125,3.6484375,3.99609375,2,1,200,0,0x0000,256
134.7,45.12109375,45.171875,30.8828125,24.6796875,108.97265625,111.5078125,3.6640625,3.99609375,2,1,200,0,0x0000,256
134.8,45.27734375,45.17578125,30.890625,24.69921875,109.01171875,111.5078125,3.71484375,4.00390625,2,1,200,0,0x0000,256
134.9,45.26171875,45.1796875,30.8125,25.92578125,109.08203125,111.0078125,3.703125,3.9453125,2,1,200,1,0x0000,256
135.0,44.96484375,45.140625,20.90625,25.9296875,113.11328125,111.0234375,4.23046875,3.94921875,2,1,200,1,0x0000,256
135.1,45.31640625,45.1484375,21.01171875,25.98046875,112.98828125,111.01171875,4.171875,3.9375,2,1,200,1,0x0000,256
135.2,45.0546875,45.13671875,21.140625,26.015625,113.0546875,111.03515625,4.24609375,3.94140625,2,1,200,1,0x0000,256
135.3,45.23828125,45.1640625,21.28125,26.0,113.1015625,111.04296875,4.234375,3.94921875,2,1,200,1,0x0000,256
135.4,45.40625,45.203125,21.0078125,24.73828125,113.10546875,111.55078125,4.171875,4.015625,2,1,200,0,0x0000,256
135.5,44.94140625,45.1796875,31.80859375,24.85546875,108.89453125,111.54296875,3.73828125,4.0234375,2,1,200,0,0x0000,256
135.6,44.94921875,45.140625,31.48046875,24.9296875,109.234375,111.5703125,3.70703125,4.0234375,2,1,200,0,0x0000,256
135.7,45.29296875,45.14453125,31.62109375,25.03125,109.015625,111.5625,3.74609375,4.02734375,2,1,200,1,0x0000,256
135.8,45.234375,45.17578125,20.63671875,24.99609375,113.2421875,111.578125,4.2578125,4.03125,2,1,200,0,0x0000,256
135.9,45.359375,45.18359375,30.89453125,26.23046875,109.03515625,111.08203125,3.7734375,3.984375,2,1,200,1,0x0000,256
136.0,45.0703125,45.18359375,21.41796875,26.265625,113.109375,111.08984375,4.19140625,3.9765625,2,1,200,1,0x0000,256
136.1,45.1796875,45.17578125,21.15234375,26.25,113.00390625,111.078125,4.2734375,3.98046875,2,1,200,1,0x0000,256
136.2,45.015625,45.12890625,21.328125,26.2890625,113.12890625,111.08203125,4.1796875,3.98046875,2,1,200,1,0x0000,256
136.3,45.08203125,45.14453125,21.12890625,24.95703125,113.10546875,111.609375,4.23828125,4.04296875,2,1,200,0,0x0000,256
136.4,45.09765625,45.1640625,31.015625,24.8984375,108.91015625,111.56640625,3.81640625,4.05859375,2,1,200,0,0x0000,256
136.5,44.890625,45.11328125,30.7421875,24.7890625,108.9609375,111.55859375,3.76171875,4.05859375,2,1,200,0,0x0000,256
136.6,45.32421875,45.125,30.921875,26.07421875,109.0,111.03125,3.7109375,3.9921875,2,1,200,1,0x0000,256
136.7,45.07421875,45.08984375,21.73046875,24.9296875,112.98046875,111.5234375,4.21484375,4.046875,2,1,200,0,0x0000,256
136.8,45.234375,45.109375,31.3203125,26.1640625,108.96484375,111.00390625,3.8203125,4.0,2,1,200,1,0x0000,256
136.9,45.046875,45.09375,20.76953125,26.1171875,113.109375,111.01953125,4.18359375,3.98828125,2,1,200,1,0x0000,256
137.0,45.03125,45.09765625,21.046875,26.08203125,112.86328125,110.984375,4.296875,4.00390625,2,1,200,1,0x0000,256
137.1,45.140625,45.1015625,21.30078125,26.10546875,113.08203125,110.98046875,4.234375,4.00390625,2,1,200,1,0x0000,256
137.2,45.16796875,45.11328125,21.5,24.9140625,113.00390625,111.4921875,4.234375,4.0546875,2,1,200,0,0x0000,256
137.3,45.21875,45.15234375,31.515625,25.01171875,109.04296875,111.50390625,3.85546875,4.06640625,2,1,200,1,0x0000,256
137.4,45.29296875,45.1484375,21.98046875,23.89453125,113.03515625,112.0078125,4.2578125,4.13671875,2,1,200,0,0x0000,256
137.5,45.125,45.15625,30.98828125,25.05078125,109.0234375,111.515625,3.73046875,4.07421875,2,1,200,1,0x0000,256
137.6,45.16015625,45.14453125,21.328125,23.80078125,113.1796875,112.0390625,4.26171875,4.12890625,2,1,200,0,0x0000,256
137.7,44.91796875,45.12890625,31.484375,25.140625,109.0546875,111.53515625,3.8203125,4.0859375,2,1,200,1,0x0000,256
137.8,45.09765625,45.13671875,21.66015625,25.21875,113.12890625,111.56640625,4.26171875,4.08203125,2,1,200,1,0x0000,256
137.9,44.8828125,45.10546875,21.0546875,25.1875,112.921875,111.546875,4.1953125,4.07421875,2,1,200,1,0x0000,256
138.0,45.23046875,45.11328125,21.671875,25.20703125,113.078125,111.5546875,4.265625,4.078125,2,1,200,1,0x0000,256
138.1,45.04296875,45.09375,20.984375,23.890625,113.2109375,112.078125,4.25390625,4.12890625,2,1,200,0,0x0000,256
138.2,45.1953125,45.078125,31.890625,25.1328125,109.19921875,111.59765625,3.8046875,4.07421875,2,1,200,1,0x0000,256
138.3,44.87890625,45.05078125,21.0,23.8828125,113.00390625,112.09375,4.2109375,4.1328125,2,1,200,0,0x0000,256
138.4,45.12109375,45.04296875,31.4921875,25.15234375,109.0625,111.58203125,3.76953125,4.0703125,2,1,200,1,0x0000,256
138.5,45.14453125,45.07421875,21.5,23.90625,112.9609375,112.0703125,4.25390625,4.125,2,1,200,0,0x0000,256
138.6,44.859375,45.04296875,30.6796875,25.03125,108.921875,111.54296875,3.69140625,4.0546875,2,1,200,1,0x0000,256
138.7,45.01953125,45.05859375,20.80078125,25.0,112.97265625,111.55078125,4.28515625,4.06640625,2,1,200,0,0x0000,256
138.8,45.17578125,45.0546875,31.203125,26.19140625,109.07421875,111.05078125,3.74609375,4.0,2,1,200,1,0x0000,256
138.9,44.83984375,45.02734375,21.1953125,26.21875,113.0546875,111.03125,4.30078125,4.0078125,2,1,200,1,0x0000,256
139.0,44.984375,45.0,21.4140625,24.91015625,113.078125,111.515625,4.3046875,4.0703125,2,1,200,0,0x0000,256
139.1,45.2421875,45.046875,31.45703125,26.21484375,108.95703125,111.0078125,3.7578125,4.01171875,2,1,200,1,0x0000,256
139.2,45.19140625,45.0546875,21.07421875,24.9140625,112.80078125,111.4765625,4.28515625,4.078125,2,1,200,0,0x0000,256
139.3,45.0546875,45.04296875,31.4453125,26.15625,108.96875,110.9765625,3.83984375,4.0234375,2,1,200,1,0x0000,256
139.4,44.9921875,45.0625,21.15625,24.96484375,113.0,111.48828125,4.2265625,4.08984375,2,1,200,0,0x0000,256
139.5,45.00390625,45.05859375,30.91015625,26.23046875,108.7578125,110.9609375,3.734375,4.0234375,2,1,200,1,0x0000,256
139.6,44.9296875,45.02734375,21.5234375,25.01953125,112.92578125,111.44140625,4.234375,4.08203125,2,1,200,1,0x0000,256
139.7,45.0703125,45.05859375,21.44140625,25.05078125,113.0390625,111.4375,4.2421875,4.078125,2,1,200,1,0x0000,256
139.8,45.09765625,45.0703125,21.45703125,25.0546875,113.125,111.4453125,4.2265625,4.06640625,2,1,200,1,0x0000,256
139.9,44.984375,45.0390625,21.3203125,23.7890625,113.12109375,111.96484375,4.23046875,4.125,2,1,200,0,0x0000,256
140.0,44.9375,45.0078125,31.140625,25.046875,109.08984375,111.5,3.69921875,4.05078125,2,1,200,1,0x0000,256
140.1,45.02734375,45.00390625,21.67578125,23.828125,113.01171875,112.0078125,4.265625,4.10546875,2,1,200,0,0x0000,256
140.2,45.140625,45.0234375,31.25390625,25.08984375,109.0625,111.515625,3.8125,4.0546875,2,1,200,1,0x0000,256
140.3,44.93359375,45.01171875,21.078125,23.859375,112.99609375,112.04296875,4.29296875,4.125,2,1,200,0,0x0000,256
140.4,45.1171875,45.03515625,31.2890625,25.08203125,109.09375,111.56640625,3.74609375,4.0625,2,1,200,1,0x0000,256
140.5,45.08203125,45.0390625,21.24609375,25.0546875,113.05078125,111.56640625,4.2578125,4.06640625,2,1,200,1,0x0000,256
140.6,44.86328125,45.0078125,21.92578125,25.11328125,113.1171875,111.56640625,4.26953125,4.0703125,2,1,200,1,0x0000,256
140.7,44.80078125,44.984375,21.65625,25.15625,113.0234375,111.5546875,4.23046875,4.0703125,2,1,200,1,0x0000,256
140.8,44.875,44.9765625,21.40234375,23.9375,112.88671875,112.02734375,4.2265625,4.13671875,2,1,200,0,0x0000,256
140.9,45.07421875,44.984375,31.1015625,25.1171875,108.890625,111.51171875,3.69140625,4.0625,2,1,200,1,0x0000,256
141.0,45.05078125,44.97265625,21.26953125,23.87109375,113.1171875,112.01953125,4.19140625,4.11328125,2,1,200,0,0x0000,256
141.1,44.98828125,44.98046875,31.3828125,25.15625,109.046875,111.52734375,3.74609375,4.04296875,2,1,200,1,0x0000,256
141.2,44.95703125,44.9609375,21.01171875,23.87109375,113.12109375,112.03125,4.26953125,4.109375,2,1,200,0,0x0000,256
141.3,44.8828125,44.93359375,31.26953125,25.125,109.0,111.5234375,3.7421875,4.04296875,2,1,200,1,0x0000,256
141.4,45.125,44.96875,21.78515625,25.109375,112.98828125,111.5078125,4.2109375,4.03515625,2,1,200,1,0x0000,256
141.5,44.8984375,44.98046875,21.73046875,25.1171875,112.90625,111.4921875,4.20703125,4.03515625,2,1,200,1,0x0000,256
141.6,44.9140625,44.984375,21.4140625,25.1171875,113.078125,111.515625,4.23046875,4.03515625,2,1,200,1,0x0000,256
141.7,44.8203125,44.953125,21.546875,23.92578125,112.9453125,112.0234375,4.17578125,4.09375,2,1,200,0,0x0000,256
141.8,44.90234375,44.93359375,31.1640625,25.16015625,108.921875,111.5,3.703125,4.03515625,2,1,200,1,0x0000,256
141.9,45.01953125,44.9375,21.609375,23.94140625,113.00390625,111.9921875,4.25,4.09765625,2,1,200,0,0x0000,256
142.0,44.98828125,44.94140625,31.46875,25.24609375,109.0390625,111.484375,3.71875,4.02734375,2,1,200,1,0x0000,256
142.1,44.890625,44.94140625,21.640625,24.04296875,112.6875,111.9453125,4.27734375,4.09375,2,1,200,0,0x0000,256
142.2,44.9921875,44.92578125,31.51171875,25.2578125,109.05859375,111.453125,3.65234375,4.0234375,2,1,200,1,0x0000,256
142.3,44.82421875,44.91796875,21.25,25.19921875,112.92578125,111.45703125,4.21875,4.02734375,2,1,200,1,0x0000,256
142.4,44.94921875,44.921875,21.69921875,25.234375,112.95703125,111.44140625,4.20703125,4.0234375,2,1,200,1,0x0000,256
142.5,45.0234375,44.9453125,21.2890625,25.203125,113.1015625,111.4609375,4.16015625,4.0234375,2,1,200,1,0x0000,256
142.6,45.046875,44.96484375,21.578125,24.00390625,112.84765625,111.94921875,4.18359375,4.08203125,2,1,200,0,0x0000,256
142.7,44.96484375,44.95703125,31.4140625,25.23046875,108.98828125,111.44921875,3.75,4.01953125,2,1,200,1,0x0000,256
142.8,45.0,44.9609375,21.1484375,23.94140625,112.95703125,111.9375,4.21875,4.08203125,2,1,200,0,0x0000,256
142.9,45.0546875,44.98046875,31.18359375,25.1328125,109.09375,111.48828125,3.6953125,4.0078125,2,1,200,1,0x0000,256
143.0,45.06640625,44.98828125,21.6953125,23.90625,113.125,111.99609375,4.16015625,4.07421875,2,1,200,0,0x0000,256
143.1,45.19140625,45.03515625,31.5859375,25.19921875,109.02734375,111.51171875,3.71875,4.01171875,2,1,200,1,0x0000,256
143.2,44.74609375,45.01171875,21.34375,25.15234375,112.94921875,111.5078125,4.1953125,4.0078125,2,1,200,1,0x0000,256
143.3,44.890625,44.9921875,21.66015625,25.19921875,112.8984375,111.484375,4.171875,4.01171875,2,1,200,1,0x0000,256
143.4,44.8359375,44.96875,21.45703125,25.18359375,113.109375,111.515625,4.21875,4.015625,2,1,200,1,0x0000,256
143.5,45.078125,44.98046875,21.58984375,23.95703125,112.87890625,112.00390625,4.17578125,4.06640625,2,1,200,0,0x0000,256
143.6,44.9609375,44.9765625,32.14453125,25.33203125,109.1640625,111.52734375,3.6796875,4.0,2,1,200,1,0x0000,256
143.7,44.78125,44.94140625,21.5078125,24.12109375,112.9296875,112.0078125,4.1640625,4.05859375,2,1,200,0,0x0000,256
143.8,44.92578125,44.92578125,31.02734375,25.2890625,108.8203125,111.46875,3.72265625,4.00390625,2,1,200,1,0x0000,256
143.9,45.30078125,44.9375,21.66796875,24.046875,112.79296875,111.94140625,4.1484375,4.05859375,2,1,200,0,0x0000,256
144.0,44.7890625,44.9453125,31.640625,25.3359375,108.921875,111.4375,3.66015625,3.9921875,2,1,200,1,0x0000,256
144.1,44.859375,44.94140625,21.4921875,25.3125,113.12109375,111.46484375,4.109375,3.984375,2,1,200,1,0x0000,256
144.2,44.94140625,44.953125,21.7421875,25.3515625,112.91015625,111.44140625,4.109375,3.96875,2,1,200,1,0x0000,256
144.3,44.73046875,44.91015625,21.22265625,25.3046875,112.8125,111.43359375,4.17578125,3.96875,2,1,200,1,0x0000,256
144.4,44.796875,44.890625,21.5234375,23.9765625,112.890625,111.8984375,4.11328125,4.0234375,2,1,200,0,0x0000,256
144.5,45.19140625,44.94140625,31.9296875,25.27734375,109.02734375,111.41015625,3.65234375,3.9609375,2,1,200,1,0x0000,256
144.6,44.984375,44.94921875,20.93359375,24.015625,112.99609375,111.93359375,4.19140625,4.01953125,2,1,200,0,0x0000,256
144.7,44.88671875,44.89453125,31.76953125,25.28125,108.859375,111.44140625,3.6328125,3.953125,2,1,200,1,0x0000,256
144.8,44.76171875,44.890625,21.125,23.96484375,113.0,111.94921875,4.16796875,4.015625,2,1,200,0,0x0000,256
144.9,44.83203125,44.890625,31.1875,25.17578125,108.8984375,111.421875,3.62890625,3.95703125,2,1,200,1,0x0000,256
145.0,44.65234375,44.8515625,21.203125,25.109375,113.15625,111.453125,4.16015625,3.96484375,2,1,200,1,0x0000,256
145.1,44.92578125,44.87890625,21.3828125,25.12890625,112.88671875,111.4609375,4.140625,3.9609375,2,1,200,1,0x0000,256
145.2,44.875,44.88671875,21.61328125,25.140625,112.98828125,111.4765625,4.16015625,3.96484375,2,1,200,1,0x0000,256
145.3,44.89453125,44.8515625,21.61328125,23.8515625,112.83984375,111.953125,4.1484375,4.02734375,2,1,200,0,0x0000,256
145.4,44.734375,44.8203125,31.06640625,25.1171875,108.921875,111.44140625,3.625,3.95703125,2,1,200,1,0x0000,256
145.5,44.8203125,44.80859375,20.94921875,23.765625,112.97265625,111.95703125,4.203125,4.02734375,2,1,200,0,0x0000,256
145.6,44.88671875,44.82421875,31.05859375,25.0078125,108.93359375,111.44921875,3.67578125,3.96484375,2,1,200,1,0x0000,256
145.7,44.7890625,44.8203125,20.8359375,23.71484375,112.89453125,111.94921875,4.21875,4.0390625,2,1,200,0,0x0000,256
145.8,44.73828125,44.83203125,31.27734375,24.97265625,108.9296875,111.41796875,3.71484375,3.984375,2,1,200,0,0x0000,256
145.9,44.80078125,44.81640625,31.48046875,26.234375,108.96484375,110.9296875,3.578125,3.9140625,2,1,200,1,0x0000,256
146.0,45.01171875,44.83203125,21.11328125,26.171875,113.0078125,110.9296875,4.171875,3.9140625,2,1,200,1,0x0000,256
146.1,44.73046875,44.8125,20.71875,26.0625,112.94140625,110.9453125,4.1328125,3.9140625,2,1,200,1,0x0000,256
146.2,44.92578125,44.8359375,21.546875,24.87109375,112.91015625,111.44140625,4.1640625,3.98046875,2,1,200,0,0x0000,256
146.3,44.98828125,44.85546875,31.2109375,26.15234375,108.9921875,110.9453125,3.63671875,3.91015625,2,1,200,1,0x0000,256
146.4,45.0078125,44.87109375,21.71484375,24.984375,112.74609375,111.421875,4.125,3.96484375,2,1,200,0,0x0000,256
146.5,44.9140625,44.88671875,31.75390625,26.3515625,108.87890625,110.91796875,3.61328125,3.890625,2,1,200,1,0x0000,256
146.6,44.75,44.890625,21.58984375,25.140625,112.8125,111.40625,4.12109375,3.94140625,2,1,200,1,0x0000,256
146.7,44.6484375,44.87109375,21.6015625,23.90625,112.95703125,111.90234375,4.23828125,4.0234375,2,1,200,0,0x0000,256
146.8,44.7265625,44.8359375,31.40625,25.19140625,108.9296875,111.39453125,3.6953125,3.96484375,2,1,200,1,0x0000,256
146.9,44.84765625,44.84765625,21.17578125,25.25,112.84375,111.3828125,4.15234375,3.96484375,2,1,200,1,0x0000,256
147.0,44.69140625,44.8203125,21.55078125,25.25,112.87109375,111.37890625,4.11328125,3.9609375,2,1,200,1,0x0000,256
147.1,44.84765625,44.80078125,21.3828125,24.01953125,112.84375,111.859375,4.18359375,4.02734375,2,1,200,0,0x0000,256
147.2,44.6015625,44.75,31.47265625,25.23828125,108.91796875,111.37890625,3.78125,3.984375,2,1,200,1,0x0000,256
147.3,44.9296875,44.75390625,21.4921875,23.95703125,112.82421875,111.875,4.15625,4.0546875,2,1,200,0,0x0000,256
147.4,44.921875,44.7734375,32.078125,25.26953125,109.078125,111.40625,3.67578125,3.99609375,2,1,200,1,0x0000,256
147.5,44.984375,44.81640625,21.0390625,25.19921875,112.96875,111.40625,4.19921875,3.9921875,2,1,200,1,0x0000,256
147.6,45.01953125,44.85546875,21.30078125,23.93359375,112.9140625,111.90625,4.140625,4.046875,2,1,200,0,0x0000,256
147.7,44.7578125,44.84375,31.35546875,25.20703125,108.92578125,111.41796875,3.62890625,3.984375,2,1,200,1,0x0000,256
147.8,44.80078125,44.85546875,21.5703125,25.2109375,113.23828125,111.4609375,4.171875,3.9921875,2,1,200,1,0x0000,256
147.9,44.77734375,44.84765625,21.6640625,25.24609375,112.9453125,111.4765625,4.17578125,3.98828125,2,1,200,1,0x0000,256
148.0,44.8203125,44.875,22.04296875,24.06640625,112.68359375,111.9453125,4.16796875,4.0390625,2,1,200,0,0x0000,256
148.1,44.6484375,44.83984375,31.63671875,25.3359375,108.9921875,111.46484375,3.63671875,3.97265625,2,1,200,1,0x0000,256
148.2,44.8046875,44.82421875,20.91796875,23.9375,112.80859375,111.93359375,4.17578125,4.03515625,2,1,200,0,0x0000,256
148.3,44.85546875,44.80859375,31.33203125,25.2265625,108.64453125,111.390625,3.6484375,3.96484375,2,1,200,1,0x0000,256
148.4,44.93359375,44.796875,21.38671875,25.23828125,112.6796875,111.36328125,4.16015625,3.96875,2,1,200,1,0x0000,256
148.5,44.73828125,44.796875,21.0234375,23.9453125,112.90234375,111.859375,4.171875,4.03515625,2,1,200,0,0x0000,256
148.6,44.890625,44.80859375,31.046875,25.12890625,108.8046875,111.3046875,3.6640625,3.97265625,2,1,200,1,0x0000,256
148.7,44.7421875,44.80078125,21.04296875,25.05078125,112.9296875,111.3046875,4.171875,3.97265625,2,1,200,1,0x0000,256
148.8,44.76953125,44.796875,21.1640625,24.94140625,112.8828125,111.328125,4.1328125,3.96875,2,1,200,0,0x0000,256
148.9,44.6640625,44.796875,31.171875,24.8828125,108.94921875,111.32421875,3.6796875,3.97265625,2,1,200,0,0x0000,256
149.0,44.47265625,44.7578125,31.27734375,26.1796875,108.9921875,110.84765625,3.6640625,3.91015625,2,1,200,1,0x0000,256
149.1,44.68359375,44.734375,21.6015625,24.9609375,112.94140625,111.3828125,4.21875,3.98046875,2,1,200,0,0x0000,256
149.2,44.84375,44.72265625,30.97265625,26.16015625,108.6875,110.8828125,3.734375,3.9296875,2,1,200,1,0x0000,256
149.3,44.76953125,44.7265625,21.5859375,26.23046875,112.98046875,110.89453125,4.19921875,3.9296875,2,1,200,1,0x0000,256
149.4,44.96875,44.73828125,21.6015625,25.05078125,112.6484375,111.375,4.203125,4.0,2,1,200,1,0x0000,256
149.5,44.75,44.73828125,21.3125,25.0859375,112.640625,111.33984375,4.15625,3.99609375,2,1,200,1,0x0000,256
149.6,44.98828125,44.765625,21.34765625,25.10546875,112.78125,111.32421875,4.19921875,4.00390625,2,1,200,1,0x0000,256
149.7,44.9140625,44.796875,21.63671875,23.9140625,112.80078125,111.80859375,4.2421875,4.07421875,2,1,200,0,0x0000,256
149.8,44.703125,44.82421875,31.68359375,23.96484375,108.859375,111.7890625,3.6796875,4.078125,2,1,200,0,0x0000,256
149.9,44.6484375,44.8203125,31.5546875,25.2109375,108.87109375,111.28125,3.74609375,4.01953125,2,1,200,1,0x0000,256
150.0,44.703125,44.8046875,20.921875,23.953125,112.84375,111.80078125,4.30859375,4.08984375,2,1,200,0,0x0000,256
150.1,44.63671875,44.7890625,31.2578125,25.1640625,108.78125,111.27734375,4.1796875,4.0859375,2,1,200,1,0x0000,256
150.2,44.82421875,44.76953125,21.3828125,25.13671875,112.7265625,111.28515625,4.859375,4.16796875,2,1,200,1,0x0000,256
150.3,44.76953125,44.7734375,21.50390625,25.16015625,112.86328125,111.3125,5.1328125,4.29296875,2,1,200,1,0x0000,256
150.4,44.80078125,44.75,21.8671875,25.22265625,112.91796875,111.33203125,5.39453125,4.44140625,2,1,200,1,0x0000,256
150.5,44.89453125,44.74609375,21.98046875,25.265625,112.83984375,111.3359375,5.734375,4.62890625,2,1,200,1,0x0000,256
150.6,44.6015625,44.734375,20.8828125,23.91796875,112.90234375,111.83984375,5.87109375,4.90234375,2,1,200,0,0x0000,256
150.7,44.7421875,44.74609375,31.18359375,23.87109375,108.95703125,111.8515625,5.62890625,5.13671875,2,1,200,0,0x0000,256
