ts_ms,tick,event_type,event_code,fsm_state,proto_id,alarms_mask,temp_C,moist_pct,press_kPa,vib,heater_en,fan_pwm,valve,fifo_occ_after_push
228000,2280,PERIODIC,0x00,STEADY,1,0x0000,45.11,24.97,110.72,4.02,1,200,0,256
228100,2281,PERIODIC,0x00,STEADY,1,0x0000,45.12,26.19,110.25,3.96,1,200,1,256
228200,2282,PERIODIC,0x00,STEADY,1,0x0000,45.14,26.13,110.23,3.97,1,200,1,256
228300,2283,PERIODIC,0x00,STEADY,1,0x0000,45.10,26.11,110.22,3.96,1,200,1,256
228400,2284,PERIODIC,0x00,STEADY,1,0x0000,45.10,26.25,110.23,3.96,1,200,1,256
228500,2285,PERIODIC,0x00,STEADY,1,0x0000,45.13,25.04,110.71,4.02,1,200,1,256
228600,2286,PERIODIC,0x00,STEADY,1,0x0000,45.12,23.77,111.17,4.09,1,200,0,256
228700,2287,PERIODIC,0x00,STEADY,1,0x0000,45.10,23.83,111.15,4.08,1,200,0,256
228800,2288,PERIODIC,0x00,STEADY,1,0x0000,45.07,23.73,111.14,4.08,1,200,0,256
228900,2289,PERIODIC,0x00,STEADY,1,0x0000,45.07,23.68,111.12,4.08,1,200,0,256
229000,2290,PERIODIC,0x00,STEADY,1,0x0000,45.09,24.91,110.64,4.01,1,200,0,256
229100,2291,PERIODIC,0x00,STEADY,1,0x0000,45.10,26.10,110.15,3.96,1,200,1,256
229200,2292,PERIODIC,0x00,STEADY,1,0x0000,45.10,26.06,110.14,3.95,1,200,1,256
229300,2293,PERIODIC,0x00,STEADY,1,0x0000,45.07,26.01,110.13,3.96,1,200,1,256
229400,2294,PERIODIC,0x00,STEADY,1,0x0000,45.04,26.00,110.13,3.96,1,200,1,256
229500,2295,PERIODIC,0x00,STEADY,1,0x0000,45.05,24.75,110.63,4.03,1,200,0,256
229600,2296,PERIODIC,0x00,STEADY,1,0x0000,45.04,24.71,110.62,4.03,1,200,0,256
229700,2297,PERIODIC,0x00,STEADY,1,0x0000,45.01,24.76,110.61,4.02,1,200,0,256
229800,2298,PERIODIC,0x00,STEADY,1,0x0000,45.00,24.70,110.60,4.02,1,200,0,256
229900,2299,PERIODIC,0x00,STEADY,1,0x0000,44.98,24.71,110.60,4.01,1,200,0,256
230000,2300,PERIODIC,0x00,STEADY,0,0x0000,44.96,25.98,110.12,3.95,1,200,1,256
230100,2301,PERIODIC,0x00,STEADY,0,0x0000,44.96,26.00,110.14,3.96,1,200,1,256
230200,2302,PERIODIC,0x00,STEADY,0,0x0000,44.97,26.12,110.16,3.95,1,200,1,256
230300,2303,PERIODIC,0x00,STEADY,0,0x0000,44.97,26.07,110.17,3.95,1,200,1,256
230400,2304,PERIODIC,0x00,STEADY,0,0x0000,44.97,24.94,110.68,4.01,1,200,0,256
230500,2305,PERIODIC,0x00,STEADY,0,0x0000,44.98,24.92,110.68,4.02,1,200,0,256
230600,2306,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.94,110.69,4.02,1,200,0,256
230700,2307,PERIODIC,0x00,STEADY,0,0x0000,44.98,24.98,110.67,4.02,1,200,0,256
230800,2308,PERIODIC,0x00,STEADY,0,0x0000,45.00,25.05,110.67,4.02,1,200,1,256
230900,2309,PERIODIC,0x00,STEADY,0,0x0000,45.02,24.98,110.68,4.02,1,200,0,256
231000,2310,PERIODIC,0x00,STEADY,0,0x0000,45.03,26.10,110.16,3.95,1,200,1,256
231100,2311,PERIODIC,0x00,STEADY,0,0x0000,45.00,26.08,110.17,3.94,1,200,1,256
231200,2312,PERIODIC,0x00,STEADY,0,0x0000,45.00,26.07,110.17,3.93,1,200,1,256
231300,2313,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.79,110.70,4.00,1,200,0,256
231400,2314,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.87,110.70,3.99,1,200,0,256
231500,2315,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.86,110.72,3.99,1,200,0,256
231600,2316,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.80,110.70,3.99,1,200,0,256
231700,2317,PERIODIC,0x00,STEADY,0,0x0000,44.99,26.15,110.20,3.91,1,200,1,256
231800,2318,PERIODIC,0x00,STEADY,0,0x0000,44.97,24.92,110.73,3.98,1,200,0,256
231900,2319,PERIODIC,0x00,STEADY,0,0x0000,45.02,26.29,110.22,3.91,1,200,1,256
232000,2320,PERIODIC,0x00,STEADY,0,0x0000,45.04,26.24,110.20,3.91,1,200,1,256
232100,2321,PERIODIC,0x00,STEADY,0,0x0000,45.03,26.38,110.18,3.91,1,200,1,256
232200,2322,PERIODIC,0x00,STEADY,0,0x0000,45.00,24.99,110.68,3.97,1,200,0,256
232300,2323,PERIODIC,0x00,STEADY,0,0x0000,44.99,24.95,110.66,3.96,1,200,0,256
232400,2324,PERIODIC,0x00,STEADY,0,0x0000,44.99,24.93,110.66,3.97,1,200,0,256
232500,2325,PERIODIC,0x00,STEADY,0,0x0000,44.97,24.87,110.66,3.98,1,200,0,256
232600,2326,PERIODIC,0x00,STEADY,0,0x0000,44.96,26.18,110.16,3.90,1,200,1,256
232700,2327,PERIODIC,0x00,STEADY,0,0x0000,44.91,24.80,110.67,3.96,1,200,0,256
232800,2328,PERIODIC,0x00,STEADY,0,0x0000,44.89,26.10,110.18,3.90,1,200,1,256
232900,2329,PERIODIC,0x00,STEADY,0,0x0000,44.91,26.02,110.19,3.89,1,200,1,256
233000,2330,PERIODIC,0x00,STEADY,0,0x0000,44.88,26.12,110.18,3.89,1,200,1,256
233100,2331,PERIODIC,0x00,STEADY,0,0x0000,44.85,24.93,110.68,3.95,1,200,0,256
233200,2332,PERIODIC,0x00,STEADY,0,0x0000,44.84,25.03,110.70,3.94,1,200,1,256
233300,2333,PERIODIC,0x00,STEADY,0,0x0000,44.86,23.80,111.20,3.99,1,200,0,256
233400,2334,PERIODIC,0x00,STEADY,0,0x0000,44.89,23.84,111.19,4.00,1,200,0,256
233500,2335,PERIODIC,0x00,STEADY,0,0x0000,44.92,25.16,110.68,3.94,1,200,1,256
233600,2336,PERIODIC,0x00,STEADY,0,0x0000,44.92,23.96,111.18,4.01,1,200,0,256
233700,2337,PERIODIC,0x00,STEADY,0,0x0000,44.91,25.23,110.68,3.95,1,200,1,256
233800,2338,PERIODIC,0x00,STEADY,0,0x0000,44.96,25.38,110.69,3.95,1,200,1,256
233900,2339,PERIODIC,0x00,STEADY,0,0x0000,45.02,25.43,110.68,3.95,1,200,1,256
234000,2340,PERIODIC,0x00,STEADY,0,0x0000,45.03,24.21,111.17,4.01,1,200,0,256
234100,2341,PERIODIC,0x00,STEADY,0,0x0000,44.99,25.45,110.68,3.95,1,200,1,256
234200,2342,PERIODIC,0x00,STEADY,0,0x0000,44.99,24.22,111.21,4.01,1,200,0,256
234300,2343,PERIODIC,0x00,STEADY,0,0x0000,44.99,24.13,111.22,4.01,1,200,0,256
234400,2344,PERIODIC,0x00,STEADY,0,0x0000,44.99,25.31,110.70,3.93,1,200,1,256
234500,2345,PERIODIC,0x00,STEADY,0,0x0000,44.99,24.06,111.20,4.00,1,200,0,256
234600,2346,PERIODIC,0x00,STEADY,0,0x0000,44.97,25.26,110.68,3.93,1,200,1,256
234700,2347,PERIODIC,0x00,STEADY,0,0x0000,44.95,25.18,110.71,3.93,1,200,1,256
234800,2348,PERIODIC,0x00,STEADY,0,0x0000,44.90,25.09,110.73,3.93,1,200,1,256
234900,2349,PERIODIC,0x00,STEADY,0,0x0000,44.91,23.86,111.26,3.98,1,200,0,256
235000,2350,PERIODIC,0x00,STEADY,1,0x0000,44.90,24.99,110.75,3.91,1,200,0,256
235100,2351,PERIODIC,0x00,STEADY,1,0x0000,44.89,24.99,110.75,3.90,1,200,0,256
235200,2352,PERIODIC,0x00,STEADY,1,0x0000,44.89,25.08,110.78,3.91,1,200,1,256
235300,2353,PERIODIC,0x00,STEADY,1,0x0000,44.88,25.03,110.80,3.91,1,200,1,256
235400,2354,PERIODIC,0x00,STEADY,1,0x0000,44.88,23.77,111.30,3.98,1,200,0,256
235500,2355,PERIODIC,0x00,STEADY,1,0x0000,44.88,25.12,110.80,3.92,1,200,1,256
235600,2356,PERIODIC,0x00,STEADY,1,0x0000,44.91,25.18,110.80,3.91,1,200,1,256
235700,2357,PERIODIC,0x00,STEADY,1,0x0000,44.88,25.14,110.80,3.92,1,200,1,256
235800,2358,PERIODIC,0x00,STEADY,1,0x0000,44.86,23.95,111.28,3.98,1,200,0,256
235900,2359,PERIODIC,0x00,STEADY,1,0x0000,44.83,24.05,111.28,3.97,1,200,0,256
236000,2360,PERIODIC,0x00,STEADY,1,0x0000,44.81,23.97,111.27,3.97,1,200,0,256
236100,2361,PERIODIC,0x00,STEADY,1,0x0000,44.82,25.27,110.77,3.90,1,200,1,256
236200,2362,PERIODIC,0x00,STEADY,1,0x0000,44.80,25.27,110.79,3.89,1,200,1,256
236300,2363,PERIODIC,0x00,STEADY,1,0x0000,44.79,23.95,111.29,3.96,1,200,0,256
236400,2364,PERIODIC,0x00,STEADY,1,0x0000,44.80,25.15,110.75,3.90,1,200,1,256
236500,2365,PERIODIC,0x00,STEADY,1,0x0000,44.84,25.14,110.73,3.89,1,200,1,256
236600,2366,PERIODIC,0x00,STEADY,1,0x0000,44.86,25.23,110.72,3.90,1,200,1,256
236700,2367,PERIODIC,0x00,STEADY,1,0x0000,44.86,23.98,111.23,3.96,1,200,0,256
236800,2368,PERIODIC,0x00,STEADY,1,0x0000,44.88,23.96,111.25,3.96,1,200,0,256
236900,2369,PERIODIC,0x00,STEADY,1,0x0000,44.84,23.91,111.24,3.98,1,200,0,256
237000,2370,PERIODIC,0x00,STEADY,1,0x0000,44.82,25.18,110.73,3.93,1,200,1,256
237100,2371,PERIODIC,0x00,STEADY,1,0x0000,44.79,25.18,110.74,3.91,1,200,1,256
237200,2372,PERIODIC,0x00,STEADY,1,0x0000,44.75,24.00,111.27,3.98,1,200,0,256
237300,2373,PERIODIC,0x00,STEADY,1,0x0000,44.75,25.31,110.77,3.92,1,200,1,256
237400,2374,PERIODIC,0x00,STEADY,1,0x0000,44.74,25.27,110.82,3.92,1,200,1,256
237500,2375,PERIODIC,0x00,STEADY,1,0x0000,44.75,25.22,110.81,3.93,1,200,1,256
237600,2376,PERIODIC,0x00,STEADY,1,0x0000,44.76,24.01,111.32,3.99,1,200,0,256
237700,2377,PERIODIC,0x00,STEADY,1,0x0000,44.76,24.05,111.34,3.98,1,200,0,256
237800,2378,PERIODIC,0x00,STEADY,1,0x0000,44.75,24.00,111.34,3.97,1,200,0,256
237900,2379,PERIODIC,0x00,STEADY,1,0x0000,44.79,25.28,110.87,3.91,1,200,1,256
238000,2380,PERIODIC,0x00,STEADY,1,0x0000,44.81,25.14,110.83,3.91,1,200,1,256
238100,2381,PERIODIC,0x00,STEADY,1,0x0000,44.78,23.89,111.34,3.98,1,200,0,256
238200,2382,PERIODIC,0x00,STEADY,1,0x0000,44.75,25.17,110.82,3.91,1,200,1,256
238300,2383,PERIODIC,0x00,STEADY,1,0x0000,44.73,25.18,110.82,3.91,1,200,1,256
238400,2384,PERIODIC,0x00,STEADY,1,0x0000,44.72,25.17,110.80,3.91,1,200,1,256
238500,2385,PERIODIC,0x00,STEADY,1,0x0000,44.72,23.89,111.30,3.98,1,200,0,256
238600,2386,PERIODIC,0x00,STEADY,1,0x0000,44.76,23.89,111.29,3.98,1,200,0,256
238700,2387,PERIODIC,0x00,STEADY,1,0x0000,44.75,23.95,111.28,3.99,1,200,0,256
238800,2388,PERIODIC,0x00,STEADY,1,0x0000,44.73,25.27,110.81,3.93,1,200,1,256
238900,2389,PERIODIC,0x00,STEADY,1,0x0000,44.72,25.26,110.82,3.93,1,200,1,256
239000,2390,PERIODIC,0x00,STEADY,1,0x0000,44.73,24.02,111.35,4.00,1,200,0,256
239100,2391,PERIODIC,0x00,STEADY,1,0x0000,44.75,25.30,110.84,3.94,1,200,1,256
239200,2392,PERIODIC,0x00,STEADY,1,0x0000,44.72,25.40,110.86,3.93,1,200,1,256
239300,2393,PERIODIC,0x00,STEADY,1,0x0000,44.73,25.38,110.85,3.93,1,200,1,256
239400,2394,PERIODIC,0x00,STEADY,1,0x0000,44.71,24.17,111.37,4.00,1,200,0,256
239500,2395,PERIODIC,0x00,STEADY,1,0x0000,44.70,24.07,111.36,4.00,1,200,0,256
